id,backers_count,blurb,category_id,category_name,category_parent_id,category_parent_name,category_url,converted_pledged_amount,country,created_at,creator_id,creator_name,creator_url,currency,deadline,fx_rate,goal,launched_at,location_country,location_id,location_name,location_state,location_type,name,percent_funded,pledged,profile_blurb,profile_id,profile_name,profile_project_id,profile_state,profile_state_changed_at,project_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,usd_exchange_rate,usd_pledged,usd_type
1792126168,8174,"Adult animated series by VanossGaming, WILDCAT, BasicallyIDoWrk, Terroriser, Starburns Industries, Bruno & Lee, and 3BLACKDOT.",29,Animation,11,Film & Video,http://www.kickstarter.com/discover/categories/film%20&%20video/animation,1304067,US,1625685100,193771714,3BLACKDOT,https://www.kickstarter.com/profile/3blackdot,USD,1629482222,1,750000,1626803822,US,2442047,Los Angeles,CA,Town,Alpha Betas Show - Powering the World with Video Games,173.875708,1304067.81,"Adult animated series by VanossGaming, WILDCAT, BasicallyIDoWrk, Terroriser, Starburns Industries, Bruno & Lee, and 3BLACKDOT.",4245100,Alpha Betas Show - Powering the World with Video Games,4245100,active,1639856618,https://www.kickstarter.com/projects/3blackdot/alpha-betas-show-powering-the-world-with-video-games,true,true,successful,1629482223,1,1,1304067.81,domestic
860124905,3471,The best toy your kids will ever own,396,Toys,7,Design,http://www.kickstarter.com/discover/categories/design/toys,1299509,MX,1613415733,1282489033,Adrian Bassols,https://www.kickstarter.com/profile/bassbassols,MXN,1621879200,0.05357822,50000,1617811816,MX,116545,Mexico City,Distrito Federal,Town,Magnus. The Magnetic Play Couch,51725.9876,25862993.8,The best toy your kids will ever own,4164554,Magnus. The Magnetic Play Couch,4164554,active,1621879968,https://www.kickstarter.com/projects/bassbassols/magnus-the-magnetic-play-couch,true,false,successful,1621879200,0.04913039,0.0502459,1270658.97196158,international
665426099,16607,"A classic real-time strategy game with an epic single player campaign, multiplayer & coop, set in the alternate reality of 1920+",35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,1298726,US,1518535762,226599886,KING Art Games,https://www.kickstarter.com/profile/kingartgames,USD,1523699783,1,450000,1520934983,US,2367105,Boston,MA,Town,Iron Harvest,288.6059533333,1298726.79,"A classic real-time strategy game with an epic single player campaign, multiplayer & coop, set in the alternate reality of 1920+",3309109,Iron Harvest,3309109,active,1523699969,https://www.kickstarter.com/projects/kingartgames/iron-harvest,true,true,successful,1523699783,1,1,1298726.79,international
1200751126,8824,"Made from Coconut Coir, Natural Latex, Merino Wool and Bamboo",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1298076,US,1564988107,597538543,BAUBAX,https://www.kickstarter.com/profile/baubax,USD,1568347140,1,50000,1565708473,US,2490383,Seattle,WA,Town,TRAVEL SHOES by BauBax,2596.152,1298076,"Made from Coconut Coir, Natural Latex, Merino Wool and Bamboo",3787063,TRAVEL SHOES by BauBax,3787063,active,1608355686,https://www.kickstarter.com/projects/baubax/travel-shoes-by-baubax,true,false,successful,1568347140,1,1,1298076,international
149646314,25545,"Collect cards, trigger traps, and murder muffins in the asdfmovie-themed card game",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1297875,GB,1561629141,2133094708,Big Potato,https://www.kickstarter.com/profile/bigpotato,GBP,1568392501,1.22108471,10000,1565800501,GB,44418,London,England,Town,Muffin Time: The Random Card Game,10517.4281,1051742.81,"Collect cards, trigger traps, and murder muffins in the asdfmovie-themed card game.",3762017,Muffin Time: The Random Card Game,3762017,active,1581943785,https://www.kickstarter.com/projects/bigpotato/muffin-time-the-random-card-game,true,true,successful,1568392661,1.20645308,1.23402402,1268878.35249235,international
464129268,2639,A stunning and modular table for kids from 1 to 8 years old...now with even more games & accessories!,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1294637,IT,1514892196,2143289055,Mamma 2.0,https://www.kickstarter.com/profile/muwall,EUR,1524207600,1.08932462,50000,1519221649,IT,718345,Milan,Lombardy,Town,MUtable 2.0: The All-in-One Children Play Table,2097.9776,1048988.8,A stunning and modular table for kids from 1 to 8 years old...now with even more games & accessories!,3263804,MUtable 2.0: The All-in-One Children Play Table,3263804,active,1524208073,https://www.kickstarter.com/projects/muwall/mutable-20-the-all-in-one-children-play-table,true,true,successful,1524207601,1.23876441,1.23417632,1299449.99192861,international
1569418762,10335,"The next generation of the award-winning, minimalist smart biking device you love.",337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,1294125,CA,1555446047,1106460188,SmartHalo,https://www.kickstarter.com/profile/smarthalo,CAD,1562126340,0.75033446,75000,1559131421,CA,3534,Montreal,QC,Town,SmartHalo 2 | Make Your Bike Smarter,2266.0403866667,1699530.29,"The next generation of the award-winning, minimalist smart biking device you love.",3712670,SmartHalo 2 | Make Your Bike Smarter,3712670,active,1562126494,https://www.kickstarter.com/projects/smarthalo/smarthalo-2-make-your-bike-smarter,true,true,successful,1562126341,0.74396459,0.76146094,1264390.35539243,international
807857842,5310,"Tough, versatile and super portable, Atom is a waterproof Octa-Core smartphone that will be perfect for all your outdoor activities.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,1290924,US,1526198596,535737744,Unihertz,https://www.kickstarter.com/profile/jellyphone,USD,1531234802,1,50000,1528210802,CN,2151849,Shanghai,Shanghai,Town,"Atom, World`s Smallest 4G Rugged Smartphone",2581.848,1290924,"Tough, versatile and super portable, Atom is a waterproof Octa-Core smartphone that will be perfect for all your outdoor activities.",3380257,"Atom, World`s Smallest 4G Rugged Smartphone",3380257,active,1531235117,https://www.kickstarter.com/projects/jellyphone/atom-world-s-smallest-4g-rugged-smartphone,true,false,successful,1531234805,1,1,1290924,international
1859509147,6611,"Super Dungeon Explore, the chibi board game, returns with LEGENDS — featuring a new starter box, campaign play, and RPG action!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1290522,US,1442949003,1257458293,Soda Pop Miniatures,https://www.kickstarter.com/profile/sodapopminiatures,USD,1447271998,1,80000,1445453998,US,2366355,Boise,ID,Town,Super Dungeon Explore: Legends,1613.1529,1290522.32,"Super Dungeon Explore, the chibi board game, returns with LEGENDS — featuring a new starter box, campaign play, and RPG action!",2137083,Super Dungeon: Legends,2137083,active,1447272255,https://www.kickstarter.com/projects/sodapopminiatures/super-dungeon-explore-legends,true,false,successful,1447272014,1,1,1290522.32,international
1793290056,3515,"Scan objects and rooms in 3D, play augmented reality games, and develop mobile apps with 3D vision. For iPad, yet hackable.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,1290439,US,1374101003,676228326,Occipital,https://www.kickstarter.com/profile/occipital,USD,1383320379,1,100000,1379432379,US,2487956,San Francisco,CA,Town,Structure Sensor: Capture the World in 3D,1290.4395,1290439.5,"Scan objects and rooms in 3D, play mixed reality games, and develop mobile apps with 3D vision. For iPad, yet hackable.",635888,Structure Sensor: Capture the World in 3D,635888,active,1426695610,https://www.kickstarter.com/projects/occipital/structure-sensor-capture-the-world-in-3d,true,true,successful,1383320379,1,1,1290439.5,international
1113432132,13516,"Game-changing 65W, 100W & 200W credit card size charger that can quick charge 4 devices: laptops, phones & USB devices at the same time",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1290181,US,1587361319,1601877924,asap Technologies,https://www.kickstarter.com/profile/asaptechnologies,USD,1602339114,1,10000,1597155114,US,2442047,Los Angeles,CA,Town,Omega: Worlds First & Smallest 200W & 100W GaN USB-C Charger,12901.81,1290181,"Game-changing 100W & 200W credit card size charger that can quick charge 4 devices: laptops, phones & USB devices at the same time",3978225,Omega: Worlds First & Smallest 200W & 100W GaN USB-C Charger,3978225,active,1602339936,https://www.kickstarter.com/projects/asaptechnologies/omega-charger,true,false,successful,1602339114,1,1,1290181,international
2133778897,468,"Forever Rearrangeable, Modular Seating Solution, That Transforms With Your Home & Lifestyle. 
Versatile, Beautiful & Ultra Comfortable",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1285465,CA,1616013924,1682200209,Transformer Table,https://www.kickstarter.com/profile/transformertable,CAD,1623859997,0.75033446,50000,1619539997,CA,3534,Montreal,QC,Town,"Transformer Couch - One Couch, Endless Possibilities",3130.73858,1565369.29,"Forever Rearrangeable, Modular Seating Solution, That Transforms With Your Home & Lifestyle. 
Versatile, Beautiful & Ultra Comfortable",4183438,"Transformer Couch - One Couch, Endless Possibilities",4183438,active,1623934691,https://www.kickstarter.com/projects/transformertable/transformer-couch-endless-possibilities,true,false,successful,1623859997,0.80279372,0.82118999,1256668.63549286,international
2111201788,6935,The Unprecedented Camera,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1284690,HK,1502327280,1940283777,YASHICA,https://www.kickstarter.com/profile/1940283777,HKD,1511092345,0.12745286,800000,1507632745,JP,1118370,Tokyo,Tokyo Prefecture,Town,Expect the Unexpected. digiFilm™ Camera by YASHICA,1254.412,10035296,The Unprecedented Camera,3103279,Expect the Unexpected. digiFilm™ Camera by YASHICA,3103279,active,1511858133,https://www.kickstarter.com/projects/1940283777/expect-the-unexpected-digifilmtm-camera-by-yashica,true,false,successful,1511092345,0.12813449,0.12801721,1285867.53495904,international
385749753,13376,A 5e adventure where malevolent monsters and rival factions clash in a dark city devastated by a mysterious meteor shower!,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1279240,US,1619744379,2144996758,Dungeon Dudes,https://www.kickstarter.com/profile/2144996758,USD,1627704000,1,20000,1624888802,CA,4118,Toronto,ON,Town,Dungeons of Drakkenheim,6396.2,1279240,A 5e adventure where malevolent monsters and rival factions clash in a dark city devastated by a mysterious meteor shower!,4208478,Dungeons of Drakkenheim,4208478,active,1627704160,https://www.kickstarter.com/projects/2144996758/dungeons-of-drakkenheim,true,true,successful,1627704000,1,1,1279240,domestic
1714499606,12622,"Made with 100% platinum silicone which means they are endlessly reusable, food grade, microwave, dishwasher, oven & freezer safe!",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1279234,US,1526668148,1246120690,FINELL,https://www.kickstarter.com/profile/1246120690,USD,1541164665,1,20000,1538572665,US,2357536,Austin,TX,Town,"Zip Top® Reusable Containers Stand Up, Stay Open & Zip Shut",6396.17,1279234,"Made with 100% platinum silicone which means they are endlessly reusable, food grade, microwave, dishwasher, oven & freezer safe!",3384701,"Zip Top® Reusable Containers Stand Up, Stay Open & Zip Shut",3384701,active,1541165002,https://www.kickstarter.com/projects/1246120690/zip-top-reusable-containers-stand-up-stay-open-and,true,false,successful,1541164665,1,1,1279234,domestic
973623813,10367,"Eliminate the need to measure and mark materials before cutting them with a modern, robust, and intuitive measuring tool.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,1275000,US,1584543047,206403878,REEKON Tools Inc.,https://www.kickstarter.com/profile/reekon,USD,1596804302,1,10000,1592311502,US,2367105,Boston,MA,Town,M1 Caliber | A Better Way to Measure,12750,1275000,"Eliminate the need to measure and mark materials before cutting them with a digital, robust, and intuitive measuring tool.",3955214,M1 Caliber | A Better Way to Measure,3955214,active,1596804399,https://www.kickstarter.com/projects/reekon/m1-caliber-a-better-way-to-measure,true,true,successful,1596804302,1,1,1275000,domestic
1826781209,2404,Extremely Durable Luggage That Makes Packing Easy and Streamlines Your Travels.,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1273702,US,1554821069,1131502390,NOMATIC,https://www.kickstarter.com/profile/collapsibles,USD,1560567540,1,250000,1557244064,US,2487610,Salt Lake City,UT,Town,The NOMATIC Roller Luggage,509.4808,1273702,Extremely Durable Luggage That Makes Packing Easy and Streamlines Your Travels.,3707409,The NOMATIC Roller Luggage,3707409,active,1561048616,https://www.kickstarter.com/projects/collapsibles/the-nomatic-roller-luggage,true,false,successful,1560567541,1,1,1273702,domestic
1950055866,5026,Float on Moon Pod; a zero-gravity beanbag engineered to deliver a full-body weightless sensation for all-day stress relief + relaxation,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1271724,US,1527169942,1620645203,John Fiorentino,https://www.kickstarter.com/profile/1620645203,USD,1532059080,1,21500,1528902279,US,12589342,Manhattan,NY,County,Moon Pod: A Zero-Gravity Beanbag for All-Day Deep Relaxation,5914.9953488372,1271724,Float on Moon Pod; a zero-gravity beanbag engineered to deliver a full-body weightless sensation for all-day stress relief + relaxation,3388933,Moon Pod: A Zero-Gravity Beanbag for All-Day Deep Relaxation,3388933,active,1532059426,https://www.kickstarter.com/projects/1620645203/moonpod-a-zero-gravity-beanbag-for-all-day-deep-re,true,false,successful,1532059080,1,1,1271724,domestic
78391894,4422,"The first bold, comfortable, & affordable handcrafted Italian leather shoe with a buyback option that strengthens communities.",266,Footwear,9,Fashion,http://www.kickstarter.com/discover/categories/fashion/footwear,1265430,US,1487192170,1494478712,Ace Marks,https://www.kickstarter.com/profile/acemarks,USD,1493265540,1,20000,1489491835,US,2450022,Miami,FL,Town,Handcrafted Dress Shoes Reinvented for the Modern Gentleman,6327.1521,1265430.42,"The first bold, comfortable, & affordable handcrafted Italian leather shoe with a buyback option that strengthens communities.",2880673,Handcrafted Dress Shoes Reinvented for the Modern Gentleman,2880673,active,1493265757,https://www.kickstarter.com/projects/acemarks/handcrafted-dress-shoes-reinvented-for-the-modern,true,false,successful,1493265540,1,1,1265430.42,domestic
104805252,9693,"The Errant’s sleek and minimal design adapts to suit the active, the creative, and the lost.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1264886,US,1529423233,1990568293,Boundary,https://www.kickstarter.com/profile/boundarysupply,USD,1533967140,1,45000,1529910042,US,2487610,Salt Lake City,UT,Town,Errant: The Ultimate Everyday Backpack,2810.8599333333,1264886.97,"The Errant’s sleek and minimal design adapts to suit the active, the creative, and the lost.",3407782,Errant: The Ultimate Everyday Backpack,3407782,active,1534000935,https://www.kickstarter.com/projects/boundarysupply/errant-the-ultimate-everyday-backpack,true,false,successful,1533967140,1,1,1264886.97,domestic
2125311974,5303,A Dungeon Crawler game by CORVUS BELLI based on the Infinity Universe.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1264641,ES,1569424851,987453167,Corvus Belli,https://www.kickstarter.com/profile/corvusbelli,EUR,1574190000,1.08932462,100000,1572357555,ES,755003,Bueu,Galicia,Town,Infinity Defiance,1141.919,1141919,A Dungeon Crawler game by CORVUS BELLI based on the Infinity Universe.,3820455,Infinity Defiance,3820455,active,1574191959,https://www.kickstarter.com/projects/corvusbelli/infinity-defiance,true,false,successful,1574190000,1.10814989,1.10747,1265417.41423891,domestic
410413646,11663,"A tense, fast-play Samurai duelling game, with beautiful miniatures, expansive deck-crafting mechanics and memorable showdowns.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1262727,GB,1620227227,1966777671,Stone Sword Games,https://www.kickstarter.com/profile/stoneswordgames,GBP,1636736392,1.22108471,5500,1634659192,GB,30720,Nottingham,England,Town,Senjutsu : Battle for Japan,17177.5272727273,944764,"A tense, fast-play Samurai duelling game, with beautiful miniatures, expansive deck-crafting mechanics and memorable showdowns.",4211492,Senjutsu : Battle for Japan,4211492,active,1640276595,https://www.kickstarter.com/projects/stoneswordgames/senjutsu-battle-for-japan,true,true,successful,1636736392,1.37298891,1.33655354,1297150.49456724,domestic
2128904621,8384,A mind-shattering story-driven cooperative board game for 1-4 players that is a true horror experience.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1261624,US,1543889323,1391945376,Diemension Games,https://www.kickstarter.com/profile/diemensiongames,USD,1576623600,1,100000,1574182801,US,2442047,Los Angeles,CA,Town,Dawn of Madness,1261.62485,1261624.85,A mind-shattering story-driven cooperative board game for 1-4 players that is a true horror experience.,3528338,Dawn of Madness,3528338,active,1576651659,https://www.kickstarter.com/projects/diemensiongames/dawn-of-madness,true,false,successful,1576623600,1,1,1261624.85,domestic
595845457,1623,"Use your bike to go up to 20 miles per hour for 20-50 miles - quick installation, universal compatibility.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,1261222,US,1460647381,1266381423,GeoOrbital,https://www.kickstarter.com/profile/geoorbital,USD,1466024054,1,75000,1462136054,US,2367105,Boston,MA,Town,GeoOrbital Wheel | Make your bike electric in 60 seconds,1681.6302666667,1261222.7,"Use your bike to go up to 20 miles per hour for up to 20+ miles - quick installation, universal compatibility.",2470794,GeoOrbital wheel | Make your bike electric in 60 seconds,2470794,active,1466024358,https://www.kickstarter.com/projects/geoorbital/geoorbital-wheel-make-your-bike-electric-in-60-sec,true,true,successful,1466024054,1,1,1261222.7,domestic
769102253,10218,An epic 5E fantasy campaign setting by Chris Metzen.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1260863,US,1615415325,466395599,Warchief Gaming,https://www.kickstarter.com/profile/warchief,USD,1621645200,1,50000,1618930763,US,2427665,Irvine,CA,Town,Auroboros: Coils of the Serpent,2521.726,1260863,An epic 5E fantasy campaign setting by Chris Metzen.,4179311,Auroboros: Coils of the Serpent,4179311,active,1621705999,https://www.kickstarter.com/projects/warchief/auroboros,true,true,successful,1621645200,1,1,1260863,domestic
326656949,15530,"A dark fantasy fuelled instalment of 400 monsters, from the dangerous world of Etharis - designed for 5th Edition",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1348160,US,1617231888,977277590,Ghostfire Gaming,https://www.kickstarter.com/profile/977277590,USD,1621692000,1,20000,1618840800,AU,1103816,Melbourne,VIC,Town,Grim Hollow: The Monster Grimoire,6740.8009,1348160.18,"A dark fantasy fuelled instalment of 400 monsters, from the dangerous world of Etharis - designed for 5th Edition",4191313,Grim Hollow: The Monster Grimoire,4191313,active,1621692218,https://www.kickstarter.com/projects/977277590/grim-hollow-the-monster-grimoire-0,true,true,successful,1621692000,1,1,1348160.18,domestic
623325136,3600,Robust Self-Cleaning Litter Box ▪ Health Data ▪ A.I. Powered ▪ Cat-Centric Design ▪ Elegant & Ergonomic ▪ Smart Alerts ▪ Deodorizing,16,Technology,null,null,http://www.kickstarter.com/discover/categories/technology,1347164,US,1534573236,773838378,Petato,https://www.kickstarter.com/profile/petato,USD,1542427140,1,50000,1539690657,US,2487956,San Francisco,CA,Town,Footloose: Next-Gen Automatic & Health-Tracking Cat Potty,2694.328,1347164,Robust Self-Cleaning Litter Box ▪ Health Data ▪ A.I. Powered ▪ Cat-Centric Design ▪ Elegant & Ergonomic ▪ Smart Alerts ▪ Deodorizing,3450802,Footloose: Next-Gen Automatic & Health-Tracking Cat Potty,3450802,active,1543505482,https://www.kickstarter.com/projects/petato/footloose-next-gen-automatic-and-health-tracking-c,true,false,successful,1542427140,1,1,1347164,domestic
188044776,7426,Airline safe 27000mAh battery pack with dual USB-C (100W+60W) + 18W USB-A that can quick charge MacBook Pro & any USB-C laptop/device,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1345593,US,1534526089,1107361373,HYPER by Sanho Corporation,https://www.kickstarter.com/profile/hypershop,USD,1539673140,1,100000,1537196402,US,2487956,San Francisco,CA,Town,HyperJuice: World's Most Powerful USB-C Battery Pack,1345.5932,1345593.2,Airline safe 27000mAh battery pack with dual USB-C (100W+60W) + 18W USB-A that can quick charge MacBook Pro & any USB-C laptop/device,3450453,HyperJuice: World's Most Powerful USB-C Battery Pack,3450453,active,1539673366,https://www.kickstarter.com/projects/hypershop/hyperjuice-worlds-most-powerful-usb-c-battery-pack,true,false,successful,1539673140,1,1,1345593.2,domestic
840500157,4727,"Shadows of Brimstone is a fast-paced, Cooperative, dungeon-crawl boardgame set in the Old West, and mixed with Unspeakable Horror!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1341305,US,1381817507,1034852783,Flying Frog Productions,https://www.kickstarter.com/profile/1034852783,USD,1385352000,1,30000,1382484948,US,2443489,Lynnwood,WA,Town,Shadows of Brimstone,4471.0167666667,1341305.03,null,735932,null,735932,inactive,1425915840,https://www.kickstarter.com/projects/1034852783/shadows-of-brimstone,true,false,successful,1385352017,1,1,1341305.03,domestic
1320492124,11449,Choose your side in the war between Atreides and Harkonnen. Muster your forces and employ your unique strategies to rule over Arrakis.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1334501,US,1657051810,1134494596,CMON,https://www.kickstarter.com/profile/cmon,USD,1663894800,1,100000,1663181975,US,2357024,Atlanta,GA,Town,Dune: War for Arrakis,1334.50175,1334501.75,Choose your side in the war between Atreides and Harkonnen. Muster your forces and employ your unique strategies to rule over Arrakis.,4435437,Dune: War for Arrakis,4435437,active,1663895292,https://www.kickstarter.com/projects/cmon/dune-war-for-arrakis,true,true,successful,1663894800,1,1,1334501.75,domestic
656969879,1301,Cut any material with digital precision using high pressure water. A compact waterjet for every workshop.,335,Fabrication Tools,16,Technology,http://www.kickstarter.com/discover/categories/technology/fabrication%20tools,1331936,US,1469023103,1294137530,WAZER,https://www.kickstarter.com/profile/1294137530,USD,1478869078,1,100000,1473681478,US,12589314,Bronx,NY,County,The First Desktop Waterjet Cutter,1331.93691,1331936.91,WAZER can cut any material with digital precision. Professional-grade manufacturing for every workshop. Compact waterjet pricing starts at $7499.,2607313,"WAZER,The First Desktop Waterjet Cutter",2607313,active,1479174307,https://www.kickstarter.com/projects/1294137530/the-first-desktop-waterjet-cutter,true,true,successful,1478869078,1,1,1331936.91,domestic
230701243,6495,A day-to-night bag fused with Parisian charm and made from nature. Adaptable to your life & your style.,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1331804,US,1597589838,1085606247,Laflore,https://www.kickstarter.com/profile/bobobark,USD,1604120340,1,15000,1600790397,FR,615702,Paris,Ile-de-France,Town,bebebark - Designed for Women. Made for Life.,8878.6933333333,1331804,A day-to-night bag fused with Parisian charm and made from nature. Adaptable to your life & your style. Available on our website : www.lafloreparis.com,4053215,bebebark - Designed for Women. Made for Life.,4053215,active,1604120857,https://www.kickstarter.com/projects/bobobark/bebebark-designed-for-women-made-for-life,true,true,successful,1604120340,1,1,1331804,domestic
1567916997,12196,"Camera carry gear that is versatile, stable, durable, and beautiful. Iconic tools with a new level of performance and aesthetics.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1330583,US,1508950025,97103764,Peak Design,https://www.kickstarter.com/profile/peak-design,USD,1510387140,1,100000,1509977379,US,2487956,San Francisco,CA,Town,"Camera Carry, Reimagined: Capture v3, Slide, and Slide Lite",1330.58385,1330583.85,"Camera carry gear that is versatile, stable, durable, and beautiful. Iconic tools with a new level of performance and aesthetics.",3196692,"Camera Carry, Reimagined: Capture v3, Slide, and Slide Lite",3196692,active,1510597177,https://www.kickstarter.com/projects/peak-design/greatest-hits-revamped-capture-slide-and-slide-lit,true,true,successful,1510387140,1,1,1330583.85,domestic
1386711117,6480,"EXTRA FEATURES: Battery-Free Heated Gloves, Comfort Zone -20C to 10C, Water Resistant, 5-year Warranty, Packable, Ultra Thin, Washable",341,Wearables,16,Technology,http://www.kickstarter.com/discover/categories/technology/wearables,1330293,US,1439705199,979999661,Ravean Team,https://www.kickstarter.com/profile/ravean,USD,1448862711,1,100000,1443675111,US,2477080,Provo,UT,Town,The World's First Heated Down Jacket w/ 6X Mobile Charging,1330.29333,1330293.33,"EXTRA FEATURES: Battery-Free Heated Gloves, Comfort Zone -20C to 10C, Water Resistant, 5-year Warranty, Packable, Ultra Thin, Washable",2070479,The World's First Heated Down Jacket w/ 6X Mobile Charging,2070479,active,1448862985,https://www.kickstarter.com/projects/ravean/arctic-tropical-ultra-light-heated-jackets-and-hea,true,false,successful,1448862711,1,1,1330293.33,domestic
1646438758,6148,"A customizable robo lamp with 2 LED light sources, one RGB controlled by mobile and a clear one controlled by touch!",7,Design,null,null,http://www.kickstarter.com/discover/categories/design,1327559,US,1446380817,1284726646,Radu & Andrew,https://www.kickstarter.com/profile/1284726646,USD,1450688400,1,30000,1447086423,US,2487956,San Francisco,CA,Town,The Lampster | A Lamp with Attitude,4425.1966666667,1327559,"A customizable robo lamp with 2 LED light sources, one RGB controlled by mobile and a clear one controlled by touch!",2203784,The Lampster | A Lamp with Attitude,2203784,inactive,1625190565,https://www.kickstarter.com/projects/1284726646/the-lampster-a-lamp-with-attitude,true,true,successful,1450688401,1,1,1327559,domestic
1722329072,3997,Transformez facilement vos déchets en fertilisant,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1325358,CA,1563482900,255874814,Tero,https://www.kickstarter.com/profile/teroproducts,CAD,1573731964,0.75033446,70000,1571136364,CA,3444,Quebec,QC,Town,Tero - Making Food Recycling Easy,2510.4852,1757339.64,Transformez facilement vos déchets en fertilisant,3775771,Tero - Making Food Recycling Easy,3775771,active,1603275693,https://www.kickstarter.com/projects/teroproducts/tero,true,true,successful,1573731964,0.75708824,0.75418478,1330461.17512983,domestic
1462900388,5508,"FlowMotion ONE - Capture smooth cinematic videos with your smartphone. Auto-follow tracking, motion time-lapse, and so much more.",333,Camera Equipment,16,Technology,http://www.kickstarter.com/discover/categories/technology/camera%20equipment,1325241,US,1470813924,1003718989,FlowMotion Technologies,https://www.kickstarter.com/profile/1003718989,USD,1484085600,1,30000,1479834333,US,2467861,Palo Alto,CA,Town,FlowMotion Smartphone Stabilizer | The End of Shaky Videos,4417.47,1325241,"FlowMotion ONE - Capture smooth cinematic videos with your smartphone. Auto-follow tracking, motion time-lapse, and so much more.",2633600,FlowMotion Smartphone Stabilizer | The End of Shaky Videos,2633600,active,1484086362,https://www.kickstarter.com/projects/1003718989/flowmotion-smartphone-stabilizer-the-end-of-shaky,true,true,successful,1484085601,1,1,1325241,domestic
547340869,9365,"One shoe, four seasons. Designed for any weather, these ultra-lightweight shoes will stick with you for a lifetime. A shoe reimagined.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1260557,US,1542222787,757623759,Vessi Footwear,https://www.kickstarter.com/profile/vessifootwear,USD,1547913490,1,25000,1542729490,CA,9807,Vancouver,BC,Town,"Vessi: The 100% Waterproof, Extremely Breathable Knit Shoe",5042.228,1260557,"One shoe, four seasons. Designed for any weather, these ultra-lightweight shoes will stick with you for a lifetime. A shoe reimagined.",3514971,"Vessi: The 100% Waterproof, Extremely Breathable Knit Shoe",3514971,active,1547913526,https://www.kickstarter.com/projects/vessifootwear/vessi-the-100-waterproof-extremely-breathable-knit,true,false,successful,1547913490,1,1,1260557,domestic
1725270533,3065,30 seconds tool-free installation. Fits all bike. Intelligent assistance. Sold at an honest price.,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,1259764,HK,1664166277,566671869,LIVALL PikaBoost,https://www.kickstarter.com/profile/566671869,HKD,1671375502,0.12745286,200000,1667483902,HK,2165352,Hong Kong,Hong Kong Island,Town,LIVALL PikaBoost: E-bike Conversion Kit,4903.5685,9807137,30 seconds tool-free installation. Fits all bike. Intelligent assistance. Sold at an honest price.,4481718,LIVALL PikaBoost: E-bike Conversion Kit,4481718,active,1671376158,https://www.kickstarter.com/projects/566671869/livall-pikaboost,true,true,successful,1671375502,0.12739162,0.1284538,1249347.06999194,domestic
